13/08/18,11:55,ROTI01CN2   ,100.65
13/08/18,11:55,ROTI01CN2   ,100.65
13/08/18,11:55,SANF02BCN1  ,100
13/08/18,11:55,SIAISA02    ,0
13/08/18,11:55,SIAISA02    ,0
13/08/18,11:55,SIEXCL01CCN2,100
13/08/18,11:55,SIISAT02BCN1,99.5
13/08/18,11:55,SIPPLN01CN1 ,100
13/08/18,11:55,SIPPLN01CN1 ,100
13/08/18,11:55,SIRNIP01    ,100
13/08/18,11:55,SIRNIP01    ,100
13/08/18,11:55,SIRNIP01    ,100
13/08/18,11:55,SIRNIP01    ,100
13/08/18,11:55,SISMRA01CN2 ,101.05
13/08/18,11:55,SISSMM01    ,0
13/08/18,11:55,SMBNII01CN2 ,100.25
13/08/18,11:55,SMBRIS01SB  ,95.85
13/08/18,11:55,SMBRIS01SB  ,95.85
13/08/18,11:55,SMMF01ACN1  ,100
13/08/18,11:55,SMMF01BCN1  ,100
13/08/18,11:55,SMMF01CCN1  ,100
13/08/18,11:55,SMMF02XXMF  ,100
13/08/18,11:55,SMMF02XXMF  ,100
13/08/18,11:55,SMMF02XXMF  ,100
13/08/18,11:55,SMMF02XXMF  ,100
13/08/18,11:55,SMMF02XXMF  ,100
13/08/18,11:55,SMMF02XXMF  ,100
13/08/18,11:55,SMMF03      ,98.1
13/08/18,11:55,SMMF03      ,98.1
13/08/18,11:55,SMMF03      ,98.1
13/08/18,11:55,SMMF03      ,98.1
13/08/18,11:55,SMMF03      ,98.1
13/08/18,11:55,SMMF04XXMF  ,99
13/08/18,11:55,SMMF04XXMF  ,99
13/08/18,11:55,SMRA01CN1   ,99.75
13/08/18,11:55,SMRA02CN1   ,100.95
13/08/18,11:55,SMRA02CN1   ,100.95
13/08/18,11:55,SMRA02CN1   ,100.95
13/08/18,11:55,SMRA02CN1   ,100.95
13/08/18,11:55,SMRA02CN1   ,100.95
13/08/18,11:55,SSIA01ACN1  ,100
13/08/18,11:55,SSIA01BCN1  ,100
13/08/18,11:55,SSMM01B     ,0
13/08/18,11:55,STTP01BCN2  ,100
13/08/18,11:55,STTP01BCN2  ,100
13/08/18,11:55,STTP01BCN2  ,100
13/08/18,11:55,TAFS01BCN3  ,100.25
13/08/18,11:55,TAFS02BCN2  ,100
13/08/18,11:55,TAXI01      ,0
13/08/18,11:55,TBIG02CN1   ,100
13/08/18,11:55,TBIG03CN1   ,100.75
13/08/18,11:55,TELE01BCN2  ,98.4
13/08/18,11:55,TELE01BCN2  ,98.4
13/08/18,11:55,TELE01BCN3  ,70
13/08/18,11:55,TELE01BCN3  ,70
13/08/18,11:55,TELE01CCN2  ,99.7
13/08/18,11:55,TELE01CCN2  ,99.7
13/08/18,11:55,TPIA01B     ,103.1
13/08/18,11:55,TPIA01B     ,103.1
13/08/18,11:55,TPIA01BCN1  ,98.3
13/08/18,11:55,TPIA01BCN1  ,98.3
13/08/18,11:55,TPIA01CCN2  ,95.75
13/08/18,11:55,USY20721AL30,132.2
13/08/18,11:55,USY39694AA51,100
13/08/18,11:55,USY7133MAB55,100
13/08/18,11:55,WKTY05XXMF  ,100
13/08/18,11:55,WKTY05XXMF  ,100
13/08/18,11:55,WOMF01BCN4  ,100.35
13/08/18,11:55,WOMF01BCN4  ,100.35
13/08/18,11:55,WOMF01BCN4  ,100.35
13/08/18,11:55,WOMF01BCN4  ,100.35
13/08/18,11:55,WOMF01BCN4  ,100.35
13/08/18,11:55,WOMF02BCN1  ,100.3
13/08/18,11:55,WSKT01ACN2  ,100
13/08/18,11:55,WSKT01ACN2  ,100
13/08/18,11:55,WSKT01ACN2  ,100
13/08/18,11:55,WSKT01BCN2  ,101.75
13/08/18,11:55,WSKT02CN1   ,99.5
13/08/18,11:55,WSKT02CN1   ,99.5
13/08/18,11:55,WSKT03BCN2  ,99.75
13/08/18,11:55,XS1748381354,100
