"000D8N","04/22/2020",1679688,"101005.000D8N",01,00041280000000.00,"22/04/20 SMRA2-C1 01 000D 8N            BANK CIMB ","IDR"
"000D8N","04/22/2020",0562832,"102001.000D8N",01,00000002127011.77,"0NIAG    A562833 0NIAG    MM ENTRY                ","IDR"
"000D8N","04/22/2020",7294350,"301005.000D8N",-1,-0000030180889.86,"8MGT-PY  A563922 8MGT-PY  MM ENTRY                ","IDR"
"000D8N","04/22/2020",7294349,"301006.000D8N",-1,-0000006036177.97,"8CUST-PY A563921 8CUST-PY MM ENTRY                ","IDR"
"000D8N","04/22/2020",1679686,"301015.000D8N",-1,-0014577986111.00,"22/04/20 STTP1-2B 01 000D 8N            BANK CIMB ","IDR"
"000D8N","04/22/2020",1679687,"301015.000D8N",-1,-0016660555556.00,"22/04/20 STTP1-2B 01 000D 8N            BANK CIMB ","IDR"
"000D8N","04/22/2020",1679688,"301015.000D8N",-1,-0041742500000.00,"22/04/20 SMRA2-C1 01 000D 8N            BANK CIMB ","IDR"
"000D8N","04/22/2020",7294348,"301016.000D8N",-1,-0000000060361.78,"8-SINVST A563920 8-SINVST MM ENTRY                ","IDR"
"000D8N","04/22/2020",0562832,"701001.000D8N",-1,-0000002658764.71,"0NIAG    A562832 0NIAG    MM ENTRY                ","IDR"
"000D8N","04/22/2020",1679686,"701005.000D8N",-1,00000045986111.00,"22/04/20 STTP1-2B 01 000D 8N            BANK CIMB ","IDR"
"000D8N","04/22/2020",1679687,"701005.000D8N",-1,00000052555556.00,"22/04/20 STTP1-2B 01 000D 8N            BANK CIMB ","IDR"
"000D8N","04/22/2020",1679688,"701005.000D8N",-1,00000462500000.00,"22/04/20 SMRA2-C1 01 000D 8N            BANK CIMB ","IDR"
"000D8N","04/22/2020",7294350,"801001.000D8N",01,00000030180889.86,"Pfolio  000D8N INVFEE                             ","IDR"
"000D8N","04/22/2020",7294349,"801002.000D8N",01,00000006036177.97,"Pfolio  000D8N CUST                               ","IDR"
"000D8N","04/22/2020",0562832,"801007.000D8N",01,00000000531752.94,"0NIAG    A562832 0NIAG    MM ENTRY                ","IDR"
"000D8N","04/22/2020",7294348,"801014.000D8N",01,00000000060361.78,"Pfolio  000D8N SINVST                             ","IDR"
"000D8O","04/22/2020",7294904,"102001.000D8O",01,-0000000002900.00,"0NIAG    A564665 0NIAG    MM ENTRY                ","IDR"
"000D8O","04/22/2020",0562381,"102001.000D8O",01,00000000205952.22,"0NIAG    A562382 0NIAG    MM ENTRY                ","IDR"
